Player,Player_ID,Player_NFL_Link,Player_NCAA_Link
Dick Favor,,http://www.pro-football-reference.com,
George Kiick,,http://www.pro-football-reference.com,
Rhoten Shetley,,http://www.pro-football-reference.com,
Jack Haman,,http://www.pro-football-reference.com,
Bill Fisk,,http://www.pro-football-reference.com,
Ken Kavanaugh,,http://www.pro-football-reference.com,
Burt (Buddy) Banker,,http://www.pro-football-reference.com,
Lou Brock,,http://www.pro-football-reference.com,
John McLaughry,,http://www.pro-football-reference.com,
John Shirk,,http://www.pro-football-reference.com,
Pop Ivy,,http://www.pro-football-reference.com,
Elbie Schultz,,http://www.pro-football-reference.com,
Bill Bailey,,http://www.pro-football-reference.com,
Bobby Wood,,http://www.pro-football-reference.com,
Marty Christiansen,,http://www.pro-football-reference.com,
Frank Emmons,,http://www.pro-football-reference.com,
Clark Goff,,http://www.pro-football-reference.com,
Walt Merrill,,http://www.pro-football-reference.com,
Park Myers,,http://www.pro-football-reference.com,
Harry Smith,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/harry-smith-1.html
Ed Kolman,,http://www.pro-football-reference.com,
Bill Kirchem,,http://www.pro-football-reference.com,
Esco Sarkkinen,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/esco-sarkkinen-1.html
Carl Tomasello,,http://www.pro-football-reference.com,
Vic Reginato,,http://www.pro-football-reference.com,
Frank Bykowski,,http://www.pro-football-reference.com,
Saul Singer,,http://www.pro-football-reference.com,
Jack Murray,,http://www.pro-football-reference.com,
Ken Heineman,,http://www.pro-football-reference.com,
Jim Rike,,http://www.pro-football-reference.com,
John Woudenberg,,http://www.pro-football-reference.com,
Joe Boyd,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/joe-boyd-1.html
Dick Cassiano,,http://www.pro-football-reference.com,
Lou Smith,,http://www.pro-football-reference.com,
Andy Chisick,,http://www.pro-football-reference.com,
Hal (Mike) Pegg,,http://www.pro-football-reference.com,
Pete Cignetti,,http://www.pro-football-reference.com,
Ty Coon,,http://www.pro-football-reference.com,
Bob Nowaskey,,http://www.pro-football-reference.com,
Bob Winslow,,http://www.pro-football-reference.com,
Len Akin,,http://www.pro-football-reference.com,
Roy Zimmerman,,http://www.pro-football-reference.com,
Millard White,,http://www.pro-football-reference.com,
Rex Williams,,http://www.pro-football-reference.com,
Ben Kish,,http://www.pro-football-reference.com,
Carl Nery,,http://www.pro-football-reference.com,
Don Looney,,http://www.pro-football-reference.com,
Frank Zadworney,,http://www.pro-football-reference.com,
Bob Anahu,,http://www.pro-football-reference.com,
Bill Tranavitch,,http://www.pro-football-reference.com,
Jim Fordham,,http://www.pro-football-reference.com,
Roland (Bud) Orf,,http://www.pro-football-reference.com,
George Seeman,,http://www.pro-football-reference.com,
Win Pedersen,,http://www.pro-football-reference.com,
Luke Pappas,,http://www.pro-football-reference.com,
Don Jones,,http://www.pro-football-reference.com,
Dick Boisseau,,http://www.pro-football-reference.com,
Art Jocher,,http://www.pro-football-reference.com,
Wilfred Thorpe,,http://www.pro-football-reference.com,
Bob Haas,,http://www.pro-football-reference.com,
Hampton Pool,,http://www.pro-football-reference.com,
Bob Hoffman,,http://www.pro-football-reference.com,
J.R. Manley,,http://www.pro-football-reference.com,
Dom Principe,,http://www.pro-football-reference.com,
Jack Roche,,http://www.pro-football-reference.com,
Paul Shu,,http://www.pro-football-reference.com,
Frank Maher,,http://www.pro-football-reference.com,
Jim Turner,,http://www.pro-football-reference.com,
Herb Smith,,http://www.pro-football-reference.com,
Leon DeWitte,,http://www.pro-football-reference.com,
Tom Pace,,http://www.pro-football-reference.com,
Bob Seymour,,http://www.pro-football-reference.com,
Jack Brown,,http://www.pro-football-reference.com,
Earl Clark,,http://www.pro-football-reference.com,
Bill Davis,,http://www.pro-football-reference.com,
Elmer Hackney,,http://www.pro-football-reference.com,
Cary Cox,,http://www.pro-football-reference.com,
Nick Cutlich,,http://www.pro-football-reference.com,
Boyd Clay,,http://www.pro-football-reference.com,
Erwin Prasse,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/erwin-prasse-1.html
Lee Artoe,,http://www.pro-football-reference.com,
Howard Stoecker,,http://www.pro-football-reference.com,
Don Guritz,,http://www.pro-football-reference.com,
John McKibben,,http://www.pro-football-reference.com,
Stan Andersen,,http://www.pro-football-reference.com,
Rocco Pirro,,http://www.pro-football-reference.com,
Durward Horner,,http://www.pro-football-reference.com,
George Dougherty,,http://www.pro-football-reference.com,
Shag Goolsby,,http://www.pro-football-reference.com,
Ken Binder,,http://www.pro-football-reference.com,
Bill McCubbin,,http://www.pro-football-reference.com,
Allen Johnson,,http://www.pro-football-reference.com,
Phil Gaspar,,http://www.pro-football-reference.com,
Ed McGee,,http://www.pro-football-reference.com,
Al Coppage,,http://www.pro-football-reference.com,
Ted Hennis,,http://www.pro-football-reference.com,
John Noppenberg,,http://www.pro-football-reference.com,
Mike Gussie,,http://www.pro-football-reference.com,
Jack Gregory,,http://www.pro-football-reference.com,
Justin Bowers,,http://www.pro-football-reference.com,
Harry Clarke,,http://www.pro-football-reference.com,
Sam Bartholomew,,http://www.pro-football-reference.com,
Ambrose Schindler,,http://www.pro-football-reference.com,
Joe Payne,,http://www.pro-football-reference.com,
Judson Hudson,,http://www.pro-football-reference.com,
Nick Stubler,,http://www.pro-football-reference.com,
Bill Bunsen,,http://www.pro-football-reference.com,
Len Coffman,,http://www.pro-football-reference.com,
Pete Bogden,,http://www.pro-football-reference.com,
Jack Morlock,,http://www.pro-football-reference.com,
Frank Crisci,,http://www.pro-football-reference.com,
Ernie Lain,,http://www.pro-football-reference.com,
Bill Kerr,,http://www.pro-football-reference.com,
Bob Smith,,http://www.pro-football-reference.com,
Joe Ziemba,,http://www.pro-football-reference.com,
Don Crumbaker,,http://www.pro-football-reference.com,
Ray McCarthy,,http://www.pro-football-reference.com,
Jim Conlin,,http://www.pro-football-reference.com,
Owen Goodnight,,http://www.pro-football-reference.com,
Stillman Rouse,,http://www.pro-football-reference.com,
Sherm Barnes,,http://www.pro-football-reference.com,
Sandy Sanford,,http://www.pro-football-reference.com,
Mel Brewer,,http://www.pro-football-reference.com,
Othel Turner,,http://www.pro-football-reference.com,
Beryl Clark,,http://www.pro-football-reference.com,
Leon Gajecki,,http://www.pro-football-reference.com,
J.R. Green,,http://www.pro-football-reference.com,
Dennis Donovan,,http://www.pro-football-reference.com,
Morris Kohler,,http://www.pro-football-reference.com,
Jack Padley,,http://www.pro-football-reference.com,
Al Christianson,,http://www.pro-football-reference.com,
Bolo Perdue,,http://www.pro-football-reference.com,
Ray Andrus,,http://www.pro-football-reference.com,
Ned Swan,,http://www.pro-football-reference.com,
Ralph Foster,,http://www.pro-football-reference.com,
Jim Molnar,,http://www.pro-football-reference.com,
Mike Sullivan,,http://www.pro-football-reference.com,
Frank Funair,,http://www.pro-football-reference.com,
Jack Nix,,http://www.pro-football-reference.com,
Johnny Hackenbruck,,http://www.pro-football-reference.com,
Wilbur White,,http://www.pro-football-reference.com,
Steve Andrako,,http://www.pro-football-reference.com,
Archie Kodros,,http://www.pro-football-reference.com,
John Rogalla,,http://www.pro-football-reference.com,
Lowell Bryant,,http://www.pro-football-reference.com,
Seaton Daly,,http://www.pro-football-reference.com,
Ernie Schwotzer,,http://www.pro-football-reference.com,
Walt Strosser,,http://www.pro-football-reference.com,
Ralph Stevenson,,http://www.pro-football-reference.com,
Frank Ribar,,http://www.pro-football-reference.com,
Ralph Schlosser,,http://www.pro-football-reference.com,
Jay Graybeal,,http://www.pro-football-reference.com,
Jim Gillette,,http://www.pro-football-reference.com,
Monk Edwards,,http://www.pro-football-reference.com,
Russ Buckley,,http://www.pro-football-reference.com,
Bill Schneller,,http://www.pro-football-reference.com,
Thad Harvey,,http://www.pro-football-reference.com,
Steve Hydock,,http://www.pro-football-reference.com,
Dante Magnani,,http://www.pro-football-reference.com,
Herb McCarthy,,http://www.pro-football-reference.com,
John Popov,,http://www.pro-football-reference.com,
Charley Slagle,,http://www.pro-football-reference.com,
Al Matuza,,http://www.pro-football-reference.com,
Cecil Walden,,http://www.pro-football-reference.com,
Rupert Pate,,http://www.pro-football-reference.com,
Marvin Katzenstein,,http://www.pro-football-reference.com,
Bill DeBord,,http://www.pro-football-reference.com,
Milt Howell,,http://www.pro-football-reference.com,
Luke Lindon,,http://www.pro-football-reference.com,
Dub Parten,,http://www.pro-football-reference.com,
Young Bussey,,http://www.pro-football-reference.com,
F.W. (Buck) Murphy,,http://www.pro-football-reference.com,
Jim Reeder,,http://www.pro-football-reference.com,
John Sullivan,,http://www.pro-football-reference.com,
Malvern Morgan,,http://www.pro-football-reference.com,
Ray McLean,,http://www.pro-football-reference.com,
Mel Wetzel,,http://www.pro-football-reference.com,
Vince Eichler,,http://www.pro-football-reference.com,
Weenie Bynum,,http://www.pro-football-reference.com,
Bob Orf,,http://www.pro-football-reference.com,
Walt Kichefski,,http://www.pro-football-reference.com,
Steve Sitko,,http://www.pro-football-reference.com,
Henry Luebcke,,http://www.pro-football-reference.com,
Myron Claxton,,http://www.pro-football-reference.com,
Tom Harmon,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/tom-harmon-1.html
John Kimbrough,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/john-kimbrough-1.html
Norm Standlee,,http://www.pro-football-reference.com,
Rudy Mucha,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/rudy-mucha-1.html
Jim Thomason,,http://www.pro-football-reference.com,
George Franck,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/george-franck-1.html
George Paskvan,,http://www.pro-football-reference.com,
Dean McAdams,,http://www.pro-football-reference.com,
Don Scott,,http://www.pro-football-reference.com,
Forest Evashevski,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/forest-evashevski-2.html
Art Jones,,http://www.pro-football-reference.com,
Chet Gladchuk,,http://www.pro-football-reference.com,
Paul Christman,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/paul-christman-1.html
Abe Shires,,http://www.pro-football-reference.com,
Gene Goodreault,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/gene-goodreault-1.html
Marion Pugh,,http://www.pro-football-reference.com,
Bob Foxx,,http://www.pro-football-reference.com,
Johnny Knolla,,http://www.pro-football-reference.com,
Jay MacDowell,,http://www.pro-football-reference.com,
Harry Hopp,,http://www.pro-football-reference.com,
Bob Paffrath,,http://www.pro-football-reference.com,
Frank Reagan,,http://www.pro-football-reference.com,
Hugh Gallarneau,,http://www.pro-football-reference.com,
Leo Stasica,,http://www.pro-football-reference.com,
Fred Davis,,http://www.pro-football-reference.com,
Al Ghesquiere,,http://www.pro-football-reference.com,
Jim Ringgold,,http://www.pro-football-reference.com,
Johnny Clement,,http://www.pro-football-reference.com,
Walt (Butch) Luther,,http://www.pro-football-reference.com,
Augie Lio,,http://www.pro-football-reference.com,
Royal Kahler,,http://www.pro-football-reference.com,
Ray Apolskis,,http://www.pro-football-reference.com,
Vic Sears,,http://www.pro-football-reference.com,
Chet Haliski,,http://www.pro-football-reference.com,
Robert Nelson,,http://www.pro-football-reference.com,
Len Eshmont,,http://www.pro-football-reference.com,
Ed Frutig,,http://www.pro-football-reference.com,
Ray Frick,,http://www.pro-football-reference.com,
Charlie O'Rourke,,http://www.pro-football-reference.com,
Jim Stuart,,http://www.pro-football-reference.com,
Red Hickey,,http://www.pro-football-reference.com,
Bob Suffridge,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bob-suffridge-1.html
Marshall Robnett,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/marshall-robnett-1.html
Jim Kisselburgh,,http://www.pro-football-reference.com,
John Tripson,,http://www.pro-football-reference.com,
Herm Rohrig,,http://www.pro-football-reference.com,
Lou DeFilippo,,http://www.pro-football-reference.com,
Tom O'Boyle,,http://www.pro-football-reference.com,
Ed Rucinski,,http://www.pro-football-reference.com,
Ed Cifers,,http://www.pro-football-reference.com,
Julius (Mush) Battista,,http://www.pro-football-reference.com,
John Kuzman,,http://www.pro-football-reference.com,
Jim Roberts,,http://www.pro-football-reference.com,
Ray Prochaska,,http://www.pro-football-reference.com,
John Jett,,http://www.pro-football-reference.com,
Don Vosberg,,http://www.pro-football-reference.com,
Bill Telesmanic,,http://www.pro-football-reference.com,
Hal Newman,,http://www.pro-football-reference.com,
John Federovitch,,http://www.pro-football-reference.com,
Al Krueger,,http://www.pro-football-reference.com,
Fred Hartman,,http://www.pro-football-reference.com,
Dave Rankin,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/dave-rankin-1.html
George Kracum,,http://www.pro-football-reference.com,
Tony Gallovich,,http://www.pro-football-reference.com,
Joseph Manzo,,http://www.pro-football-reference.com,
Bill Kuusisto,,http://www.pro-football-reference.com,
Len Younce,,http://www.pro-football-reference.com,
Al Matuza,,http://www.pro-football-reference.com,
Glenn Jackson,,http://www.pro-football-reference.com,
Henry Wilder,,http://www.pro-football-reference.com,
P.K. Rogers,,http://www.pro-football-reference.com,
Tom Vargo,,http://www.pro-football-reference.com,
Ervin (Buddy) Elrod,,http://www.pro-football-reference.com,
Milt Simington,,http://www.pro-football-reference.com,
Jasper Davis,,http://www.pro-football-reference.com,
Ben Sohn,,http://www.pro-football-reference.com,
Tony Canadeo,,http://www.pro-football-reference.com,
Henry Toczylowski,,http://www.pro-football-reference.com,
Hal Lahar,,http://www.pro-football-reference.com,
Bill Grimmett,,http://www.pro-football-reference.com,
Don Williams,,http://www.pro-football-reference.com,
